Date,Open,High,Low,Close,Adj Close,Volume
2015-09-14,798000,801000,780000,797000,785786.25,27031
2015-09-15,800000,818000,793000,804000,792687.75,47487
2015-09-16,813000,826000,807000,826000,814378.25,35650
2015-09-17,836000,836000,801000,821000,809448.5,55130
2015-09-18,827000,849000,823000,840000,828181.25,63806
2015-09-21,830000,835000,806000,823000,811420.4375,35120
2015-09-22,834000,853000,827000,850000,838040.5,44482
2015-09-23,835000,848000,828000,832000,820293.8125,41418
2015-09-24,833000,856000,832000,853000,840998.3125,35725
2015-09-25,853000,854000,825000,825000,813392.25,41639
2015-09-30,853000,865000,822000,854000,841984.25,131094
2015-10-01,855000,866000,842000,856000,843956.125,41219
2015-10-02,859000,899000,859000,891000,878463.6875,91327
2015-10-05,900000,925000,894000,900000,887337.0625,77982
2015-10-06,910000,920000,900000,906000,893252.5625,41263
2015-10-07,891000,900000,874000,889000,876491.75,38810
2015-10-08,898000,898000,863000,876000,863674.6875,44742
2015-10-12,876000,902000,871000,890000,877477.6875,49174
2015-10-13,882000,883000,854000,872000,859730.9375,59825
2015-10-14,869000,870000,860000,870000,857759.125,22339
2015-10-15,848000,880000,846000,880000,867618.4375,26392
2015-10-16,892000,909000,885000,899000,886351.125,27275
2015-10-19,899000,903000,877000,895000,882407.375,23576
2015-10-20,897000,910000,889000,910000,897196.3125,41029
2015-10-21,910000,930000,910000,918000,905083.75,36897
2015-10-22,910000,918000,902000,913000,900154.125,26888
2015-10-23,916000,922000,910000,920000,907055.625,23496
2015-10-26,922000,927000,899000,921000,908041.5625,26607
2015-10-27,921000,924000,910000,919000,906069.6875,23424
2015-10-28,941000,949000,913000,921000,908041.5625,73786
2015-10-29,930000,939000,923000,934000,920858.6875,73293
2015-10-30,925000,948000,925000,947000,933675.75,67505
2015-11-02,947000,948000,907000,915000,902125.9375,83466
2015-11-03,915000,926000,906000,926000,912971.1875,55363
2015-11-04,930000,947000,929000,947000,933675.75,31894
2015-11-05,938000,942000,911000,914000,901140.0625,36131
2015-11-06,906000,923000,902000,917000,904097.875,25789
2015-11-09,917000,920000,903000,906000,893252.5625,22050
2015-11-10,893000,899000,874000,885000,872548.0625,24740
2015-11-11,885000,895000,878000,886000,873534,14370
2015-11-12,889000,894000,879000,879000,866632.5,10106
2015-11-13,867000,903000,867000,897000,884379.25,31591
2015-11-16,885000,925000,885000,923000,910013.375,48146
2015-11-17,948000,953000,933000,950000,936633.5625,58257
2015-11-18,950000,956000,938000,956000,942549.125,32250
2015-11-19,957000,990000,951000,986000,972127,44180
2015-11-20,986000,987000,967000,979000,965225.5,34536
2015-11-23,981000,1039000,972000,1025000,1010578.25,51846
2015-11-24,1024000,1043000,1007000,1024000,1009592.375,35353
2015-11-25,1034000,1036000,1006000,1018000,1003676.75,34444
2015-11-26,1018000,1039000,1015000,1030000,1015507.938,16594
2015-11-27,1040000,1040000,1018000,1026000,1011564.188,54414
2015-11-30,1020000,1021000,1000000,1008000,993817.4375,50567
2015-12-01,1018000,1035000,1009000,1028000,1013536.063,47733
2015-12-02,1020000,1041000,1019000,1037000,1022409.438,30000
2015-12-03,1025000,1029000,995000,998000,983958.1875,46917
2015-12-04,990000,1004000,980000,989000,975084.8125,46586
2015-12-07,1001000,1014000,995000,1001000,986916,19431
2015-12-08,1000000,1013000,997000,1000000,985930,22682
2015-12-09,1010000,1010000,995000,1000000,985930,19209
2015-12-10,1000000,1011000,992000,1011000,996775.25,19592
2015-12-11,1005000,1011000,995000,1003000,988887.8125,20457
2015-12-14,990000,1015000,978000,986000,972127,30626
2015-12-15,994000,1020000,987000,1015000,1000719,40332
2015-12-16,1035000,1037000,1020000,1025000,1010578.25,34065
2015-12-17,1039000,1041000,1022000,1035000,1020437.563,30804
2015-12-18,1034000,1038000,1019000,1036000,1021423.5,13530
2015-12-21,1036000,1045000,1020000,1020000,1005648.625,18981
2015-12-22,1014000,1035000,1013000,1035000,1020437.563,21725
2015-12-23,1035000,1039000,1026000,1035000,1020437.563,18539
2015-12-24,1040000,1054000,1033000,1034000,1019451.625,27138
2015-12-28,1034000,1043000,1016000,1031000,1016493.875,16154
2015-12-29,1022000,1057000,1022000,1057000,1047717.188,19555
2015-12-30,1060000,1066000,1040000,1050000,1040778.688,28450
2016-01-04,1050000,1052000,1014000,1015000,1006086.063,24343
2016-01-05,1013000,1015000,999000,1006000,997165.125,44456
2016-01-06,1001000,1018000,999000,1012000,1003112.375,39542
2016-01-07,1005000,1033000,1002000,1002000,993200.25,41109
2016-01-08,996000,1006000,979000,1005000,996173.875,31497
2016-01-11,996000,1014000,991000,991000,982296.8125,25436
2016-01-12,999000,1006000,981000,982000,973375.875,46512
2016-01-13,992000,1005000,988000,998000,989235.375,33215
2016-01-14,990000,1002000,961000,982000,973375.875,50455
2016-01-15,995000,995000,954000,979000,970402.1875,37770
2016-01-18,976000,976000,957000,975000,966437.375,35216
2016-01-19,975000,980000,959000,966000,957516.375,26456
2016-01-20,985000,1005000,962000,974000,965446.125,46151
2016-01-21,974000,976000,930000,931000,922823.75,64687
2016-01-22,940000,956000,932000,950000,941656.875,39759
2016-01-25,964000,986000,959000,986000,977340.75,29832
2016-01-26,988000,992000,961000,965000,956525.1875,26350
2016-01-27,990000,992000,970000,990000,981305.625,57676
2016-01-28,974000,1004000,974000,1001000,992209,38207
2016-01-29,992000,1003000,985000,991000,982296.8125,40344
2016-02-01,1005000,1027000,1000000,1027000,1017980.688,50526
2016-02-02,1037000,1037000,975000,975000,966437.375,67187
2016-02-03,985000,993000,971000,983000,974367.0625,58791
2016-02-04,989000,989000,970000,971000,962472.5,28736
2016-02-05,975000,977000,965000,967000,958507.625,27299
2016-02-11,967000,967000,914000,925000,916876.4375,69880
2016-02-12,904000,911000,842000,867000,859385.8125,115319
2016-02-15,879000,891000,843000,863000,855420.9375,84351
2016-02-16,872000,881000,852000,861000,853438.5,51039
2016-02-17,864000,868000,807000,814000,806851.3125,101436
2016-02-18,842000,882000,841000,873000,865333.125,128544
2016-02-19,873000,887000,857000,860000,852447.3125,76889
2016-02-22,851000,891000,851000,887000,879210.1875,42452
2016-02-23,887000,900000,828000,850000,842535.125,96360
2016-02-24,842000,849000,830000,830000,822710.75,71627
2016-02-25,831000,861000,831000,853000,845508.75,71991
2016-02-26,860000,865000,853000,865000,857403.375,49853
2016-02-29,872000,879000,860000,868000,860377.0625,41953
2016-03-02,868000,899000,868000,899000,891104.8125,58798
2016-03-03,902000,902000,871000,880000,872271.6875,44948
2016-03-04,873000,894000,873000,883000,875245.3125,36888
2016-03-07,890000,890000,851000,852000,844517.5625,49746
2016-03-08,841000,852000,823000,828000,820728.3125,72284
2016-03-09,837000,861000,832000,846000,838570.25,67202
2016-03-10,852000,860000,834000,853000,845508.75,50581
2016-03-11,852000,856000,837000,840000,832622.9375,36641
2016-03-14,857000,887000,850000,886000,878218.9375,81286
2016-03-15,877000,920000,871000,911000,902999.4375,101795
2016-03-16,900000,940000,899000,937000,928771.0625,56227
2016-03-17,949000,952000,926000,930000,921832.5625,50033
2016-03-18,930000,941000,914000,922000,913902.8125,35908
2016-03-21,922000,945000,916000,921000,912911.5625,26693
2016-03-22,921000,925000,890000,904000,896060.875,47195
2016-03-23,903000,922000,901000,909000,901017,33381
2016-03-24,902000,955000,902000,955000,946613,51887
2016-03-25,952000,967000,936000,951000,942648.125,39735
2016-03-28,951000,972000,951000,961000,952560.3125,18841
